,Unnamed: 0,objid,u,g,r,i,z,redshift
4851,11832,1237658491210367114,19.57393,18.21182,17.37826,16.98495,16.69024,0.1337379838913842
4852,44427,1237667916492308638,19.29107,18.34165,17.78893,17.435029999999998,17.205460000000002,0.14313223739080946
4853,46244,1237671261738500323,19.26997,18.3047,17.73405,17.43533,17.2269,0.13387240573616446
4854,36217,1237665531710668868,18.99067,17.42316,16.46852,16.00766,15.690220000000002,0.11883259198141886
4855,16600,1237660562432327978,19.58252,17.843239999999994,16.9562,16.5004,16.186989999999998,0.11965078952865488
4856,12319,1237656243309511094,19.18771,18.28817,17.69559,17.30112,17.11192,0.15599266382468926
4857,22205,1237661849853427908,18.88548,17.89419,17.41406,17.09445,16.96332,0.12283018023655952
4858,3182,1237654390564585849,19.45623,17.23565,16.1173,15.63296,15.2559,0.12883445615326486
4859,17861,1237661150303879358,19.05301,18.04715,17.367160000000002,16.88571,16.73406,0.15802898175767274
4860,41505,1237668310553133234,19.2363,17.96007,17.21434,16.8134,16.57367,0.13147700182254432
4861,20763,1237658300063416566,19.32998,18.65815,18.40311,18.22142,18.20953,0.15754577
4862,9283,1237657222023807098,18.72305,17.03477,16.19205,15.79425,15.5017,0.11439675879034546
4863,5269,1237654400224788646,19.81727,17.7117,16.66939,16.230179999999994,15.85901,0.11915937916894485
4864,8165,1237655129846317529,18.97232,17.67041,16.9866,16.6039,16.34985,0.12211154193161877
4865,39160,1237667254551380031,19.22532,18.03788,17.322010000000002,16.89917,16.645210000000002,0.13581873891506807
4866,10068,1237654879127142527,19.08721,17.8942,17.24501,16.79468,16.54231,0.1298422441630181
4867,17396,1237661151920521353,19.07992,18.17105,17.74738,17.42713,17.300629999999998,0.13042362810299427
4868,8758,1237652943174304037,18.29857,16.71295,15.80802,15.36401,15.00406,0.11240416346411447
4869,15351,1237658917457297570,18.9998,18.12837,17.83416,17.54786,17.5215,0.1218004999663599
4870,30198,1237661959904231536,19.21584,18.80303,18.63512,18.20753,18.42637,0.13424238561666665
4871,45827,1237667430107185284,19.55477,18.40034,17.65936,17.246389999999998,17.00142,0.1511722740451494
4872,17390,1237661151918686367,19.29025,18.1435,17.55601,17.2325,17.03097,0.1259651729129219
4873,9426,1237653587405504907,18.96038,17.72937,16.95502,16.49815,16.22116,0.12828832867966022
4874,8110,1237655370363306142,18.96367,16.97756,15.95323,15.524,15.14201,0.11326351773523066
4875,26409,1237662336790233310,19.70595,18.29803,17.5897,17.09396,16.88038,0.12779005431583293
4876,1313,1237651192429347025,19.21653,17.83987,17.056929999999998,16.616789999999998,16.31745,0.12671307431195336
4877,24038,1237662335182897370,18.99586,17.80387,17.156760000000002,16.77583,16.510939999999998,0.12825209653408723
4878,13384,1237657606965428344,18.6265,17.20393,16.380470000000006,15.9559,15.66119,0.11603828881914925
4879,15409,1237657189836652686,18.85802,17.80732,17.38619,17.11692,17.00648,0.11658796026264327
4880,36373,1237667212653429031,18.19555,17.1951,16.67942,16.31975,16.13199,0.11365434648577089
4881,22571,1237661971192348833,18.73439,17.45283,16.75098,16.31672,16.070429999999998,0.12191966760618998
4882,37923,1237665369582075983,18.46603,16.91565,16.043329999999994,15.626029999999998,15.280120000000002,0.11336213157347531
4883,22963,1237662196133396568,19.53039,17.76225,16.83848,16.47095,16.19116,0.12222550032213242
4884,31158,1237663783666122930,19.25383,17.2194,16.08132,15.63098,15.27855,0.12098823438592343
4885,25150,1237661417135145112,19.189020000000006,18.03292,17.36366,16.97176,16.70145,0.13291098157937367
4886,20194,1237658423555194989,19.18364,17.92945,17.26314,16.88256,16.62544,0.12730429774014254
4887,39975,1237667730733007178,19.05729,17.197979999999998,16.18926,15.70168,15.2845,0.11944278733032639
4888,8639,1237654382512898229,18.93478,17.6142,16.95751,16.5772,16.33289,0.1202518267578386
4889,8473,1237654605332283517,19.64573,17.72917,16.80273,16.39921,16.07515,0.11698296480953704
4890,15049,1237658204504129745,19.12805,17.78683,17.0507,16.680429999999998,16.42372,0.13162079573064628
4891,39630,1237666090588635198,18.49694,17.02016,16.107779999999998,15.62928,15.28139,0.11569098711809062
4892,16428,1237658299532574886,19.38993,18.48082,18.12736,17.75956,17.688579999999995,0.14081589087070628
4893,2569,1237651212285444281,19.26411,18.22574,17.636229999999994,17.24004,17.04924,0.1366306166111115
4894,35792,1237665567148015805,18.98206,17.89311,17.28718,16.87705,16.7239,0.13063561438743349
4895,24416,1237662224067199066,18.91041,17.83213,17.21462,16.74737,16.53282,0.12841781132905072
4896,45423,1237671139869458629,19.50173,18.42608,17.641820000000006,17.19802,16.93279,0.17544490034228974
4897,5599,1237654604788793533,18.85236,17.80331,17.418670000000002,17.135460000000002,17.05344,0.11779493550538835
4898,41942,1237667733967077461,19.45593,18.01711,17.20508,16.82216,16.50874,0.1256006042937223
4899,23075,1237661387062444095,18.69305,17.23157,16.416220000000006,15.974570000000002,15.646120000000002,0.11592085303452121
4900,2583,1237651212287869168,18.83063,17.305020000000006,16.5954,16.22782,15.989120000000002,0.11535911092161005
4901,4829,1237651823251816702,19.09402,18.00542,17.47523,17.15148,16.992,0.12242911658960204
4902,16861,1237661069787922556,19.93137,18.29501,17.65906,17.37593,17.14207,0.1279090385757542
4903,37501,1237663916266946834,19.50834,19.23363,18.4875,18.07694,17.6518,0.29647805055555554
4904,49118,1237674460417491227,19.44533,17.34385,16.30913,15.87962,15.56792,0.11647289066894133
4905,29199,1237664338251612209,19.63976,18.84955,18.38761,18.09595,17.93646,0.1590135432609328
4906,39241,1237667485919477764,19.38772,17.49786,16.578879999999998,16.21114,15.91787,0.11767552583255357
4907,36091,1237665127456833641,19.32154,18.10611,17.49616,17.09883,16.87571,0.12686273799024178
4908,9297,1237657222561333426,19.0864,17.20018,16.29301,15.885979999999998,15.55656,0.11329998646364163
4909,49031,1237671266570928281,18.57577,17.22056,16.42931,16.04794,15.75447,0.11564995424281724
4910,17491,1237659324944351306,19.14341,17.97918,17.357860000000002,17.01424,16.80614,0.12676186773000042
4911,20002,1237661070336852023,18.58438,18.22325,17.86378,17.64043,17.51472,0.17345612633878
4912,41186,1237667781225349194,18.83286,17.77967,17.16754,16.84743,16.670360000000002,0.12467702811585649
4913,3259,1237650371017769035,18.36471,17.79942,17.209629999999994,16.76014,16.55096,0.16537324822031685
4914,49037,1237671266573811877,19.23427,18.68941,17.87916,17.461879999999994,17.10151,0.21677034579661558
4915,13656,1237658303818170411,18.84433,18.4276,17.944229999999994,17.71275,17.42108,0.18009521190727792
4916,18845,1237657856604307590,18.99981,17.86499,17.24969,16.89986,16.67751,0.12735766807406307
4917,22896,1237661951321833586,19.05759,17.438010000000002,16.548270000000002,16.13664,15.80694,0.11605081636886841
4918,17533,1237659325482991851,18.01259,17.26628,17.046039999999998,16.85789,16.79898,0.14606799728552305
4919,48108,1237668624629760192,19.35716,18.55676,17.90525,17.41166,17.17918,0.19253751855501092
4920,1953,1237651252579008631,19.18809,17.6287,16.72261,16.27415,15.93678,0.12552948547979154
4921,41599,1237667782281920595,18.69261,17.48349,16.812479999999994,16.43238,16.17928,0.12316998545239118
4922,43903,1237668348686434779,18.51586,17.96958,17.58925,17.20374,17.134829999999994,0.13288826544667667
4923,29436,1237664091828912321,19.72352,18.33805,17.48451,17.03461,16.76628,0.13849570462162555
4924,40635,1237667293728145677,19.12461,17.91849,17.2456,16.9102,16.64861,0.12928764249363744
4925,37504,1237663916267667688,20.01802,19.58113,18.92086,18.62143,18.20505,0.28900284288888883
4926,25786,1237661465457459519,20.06491,19.20002,18.7817,18.54912,18.54481,0.18593562422004356
4927,27546,1237662264853921964,19.20835,17.31576,16.36608,15.96364,15.62359,0.1141544688259749
4928,39794,1237667441902092389,18.98074,17.988329999999994,17.46409,17.08352,16.92729,0.12627699044349766
4929,34262,1237663548520202350,19.26579,18.18503,17.576439999999998,17.12492,16.91357,0.1406633872837545
4930,45634,1237671124291879300,18.0577,16.91358,16.08342,15.66098,15.36019,0.11530526096090735
4931,19808,1237658801497243659,18.99023,16.887520000000002,15.89315,15.488320000000002,15.12713,0.1112006685847209
4932,39114,1237667254539190396,19.00294,17.74566,17.06506,16.64265,16.39966,0.12980255809506674
4933,26176,1237662503754006728,19.2026,18.0568,17.46513,17.11121,16.965320000000002,0.1300848612885569
4934,21894,1237661381702582445,19.32797,17.688129999999994,16.82913,16.43592,16.15324,0.11899941720167374
4935,6366,1237655109441290378,19.71054,18.2755,17.519170000000006,17.08434,16.850179999999998,0.13119749287410973
4936,41398,1237667324336341123,18.96602,18.01342,17.642870000000006,17.36259,17.23473,0.12386669605262715
4937,38406,1237667734507290801,19.55392,17.6053,16.58492,16.167839999999998,15.79275,0.11878828120719921
4938,48761,1237668350823366802,19.21068,19.20696,18.8212,18.48967,18.20648,0.2397744697746907
4939,40438,1237668294445564032,19.04684,17.63249,16.816470000000002,16.35367,16.01056,0.12530357615024143
4940,17882,1237659120397647984,18.80963,17.72908,17.1699,16.85203,16.642979999999998,0.12270794116431363
4941,1163,1237651250409177248,19.50728,18.97172,18.57572,18.38482,18.46402,0.19898376194708997
4942,10947,1237655126617096339,18.67291,17.541929999999994,17.02317,16.69282,16.53331,0.11439025451326347
4943,12697,1237657595150336270,19.20416,17.83717,17.04774,16.62708,16.29937,0.12601493676403072
4944,43239,1237664670049370212,18.72565,17.81379,17.39207,17.09147,16.97322,0.12313146377109876
4945,45665,1237671124828750544,19.77463,19.15333,18.38878,18.04849,17.68293,0.28640227364213555
4946,33492,1237664107388862592,19.47889,18.28661,17.68202,17.292279999999998,17.10489,0.12921520159120153
4947,20252,1237661357537165479,18.16045,16.97224,16.40494,16.06533,15.840179999999998,0.11425322254644857
4948,16907,1237658298449134048,19.90879,18.03028,17.01835,16.606170000000002,16.2339,0.12749075634132068
4949,4847,1237652598496559298,19.82189,19.21107,18.93415,18.6672,18.6604,0.16906694788037163
4950,15243,1237657855529975964,19.89881,19.30598,18.90926,18.58774,18.39384,0.18696567188720187
4951,22855,1237661950794596523,18.84862,17.59858,16.83016,16.43065,16.15569,0.1259796644499448
4952,23431,1237662339472949531,19.14831,18.26543,17.42064,17.088620000000002,16.433889999999998,0.20652299045767197
4953,22221,1237661849858408628,19.48583,18.31935,17.62501,17.23958,16.99152,0.1405810204235887
4954,21683,1237661874010456163,19.17076,18.15095,17.72083,17.42959,17.36081,0.1218749168544997
4955,47387,1237671261205692557,19.00117,18.03713,17.566979999999994,17.12705,17.133589999999998,0.12468473145852353
4956,34754,1237664667372814478,19.5844,18.40286,17.581770000000002,17.158360000000002,16.88485,0.15392659969234665
4957,30058,1237662341618860187,19.53777,18.39115,17.7899,17.40806,17.16793,0.13319701246841367
4958,23364,1237659895637541107,18.73419,17.59467,17.02461,16.67362,16.47195,0.11785099906413567
4959,11443,1237656567045947693,19.79617,19.20376,18.88123,18.6326,18.66917,0.17266590521370498
4960,31235,1237665329322917961,18.99706,17.68556,16.93349,16.495060000000002,16.22416,0.1255576681147523
4961,6592,1237654952132280599,19.83975,17.7834,16.81421,16.39925,16.05585,0.11695390141848759
4962,10305,1237655368748957776,19.40186,18.30775,17.58149,17.12583,16.89198,0.14575291537675314
4963,7034,1237655473970937868,19.65233,18.29927,17.54075,17.13668,16.86809,0.1347939532787735
4964,48895,1237667212136874111,19.50654,18.43467,17.80715,17.42589,17.20076,0.14112955437513422
4965,8699,1237652935109706155,19.09732,18.01701,17.4276,17.07059,16.882260000000002,0.12861898991969925
4966,48545,1237671934428578085,19.89879,18.12685,17.42811,17.06436,16.85153,0.1281582560566067
4967,17813,1237661139035553937,19.75493,19.03596,18.16439,17.75641,17.56758,0.21855861017311995
4968,43470,1237667733971468391,19.59389,18.7555,18.1333,17.78095,17.643279999999994,0.16418297910888616
4969,38251,1237665442596585645,19.12432,18.07196,17.40134,17.024060000000002,16.76971,0.13947220345906827
4970,8725,1237652942094860467,19.71034,18.88841,18.51113,18.19856,18.09552,0.14140675371229705
4971,1813,1237648705128890599,19.18986,18.02104,17.29524,16.87472,16.61034,0.14169564953287456
4972,25579,1237662224621502657,18.35304,16.35313,15.31985,14.88655,14.51186,0.11082165684486214
4973,30569,1237663204919541882,19.26196,18.0555,17.38689,16.98694,16.72413,0.13284454119175135
4974,23841,1237661976014356579,18.8354,17.63735,17.08673,16.7636,16.54206,0.11646218461082186
4975,39112,1237667254537486426,19.84202,18.70319,17.8457,17.38878,17.06322,0.18209504020486475
4976,29976,1237662340009295948,18.41779,17.1999,16.69849,16.34244,16.182000000000002,0.1141658675127421
4977,40381,1237665569299431635,19.24249,17.8351,16.98169,16.50822,16.20843,0.12817350999658647
4978,30395,1237662305655849125,19.71455,17.709039999999995,16.655079999999998,16.23103,15.83606,0.118196979733713
4979,24447,1237662224077357228,19.12457,17.83061,17.17739,16.79588,16.55217,0.1253081327381439
4980,15560,1237658424093311055,18.52366,16.63739,15.68531,15.19743,14.82862,0.11143118388456016
4981,43559,1237667429016076474,19.61455,18.85842,18.40021,18.07461,17.94506,0.15346595766074372
4982,39945,1237667729662935164,19.25198,17.97392,17.25887,16.84487,16.59737,0.12861601305049317
4983,36015,1237664132630446250,19.24975,18.37554,17.520310000000002,17.07559,16.7001,0.20179305305555556
4984,40320,1237667735593025722,19.314770000000006,18.17749,17.4623,17.09144,16.88018,0.13926712343306474
4985,23747,1237662307805233261,18.58594,17.75807,17.38193,17.05096,17.01586,0.124337856276199
4986,10005,1237657629517873355,19.65763,18.42804,17.751829999999995,17.33795,17.18897,0.1342094342732193
4987,13892,1237659161741492501,19.49846,17.5547,16.50691,16.07725,15.709179999999998,0.11971762080986112
4988,20735,1237661212047769700,19.46012,17.51144,16.46339,15.97881,15.55075,0.12001471968404448
4989,3739,1237654652034023540,19.12884,17.88545,17.08212,16.682170000000006,16.3828,0.13510823751987922
4990,6269,1237653665251983660,18.95846,17.493029999999994,16.67151,16.24344,15.95361,0.11850232354727423
4991,45889,1237671939796959382,19.14524,18.08243,17.53698,17.18918,17.0015,0.12657277351965654
4992,37327,1237665535464702267,19.30133,18.1084,17.31156,16.922279999999994,16.670360000000002,0.13374574126491276
4993,19002,1237661355929895098,19.89189,18.01517,17.0451,16.63857,16.28673,0.12290798862016988
4994,44945,1237667782285721697,18.52444,17.046770000000002,16.22628,15.82717,15.5279,0.11568038889067643
4995,20285,1237661357547782249,18.12757,17.26652,16.97108,16.70717,16.6696,0.11838029757578586
4996,5345,1237654599952761020,18.89235,17.02967,16.116410000000002,15.72561,15.41397,0.11244549804471546
4997,17386,1237661151916785797,19.00808,17.9759,17.46902,17.098129999999998,16.972520000000006,0.12606286243294168
4998,18984,1237661354315874414,18.66093,16.7464,15.79586,15.39529,15.06107,0.11090155674532141
4999,34198,1237665180055437446,18.99138,18.00371,17.64067,17.341839999999998,17.26914,0.12360985378000645
5000,44793,1237667735048224901,19.464270000000006,17.39059,16.268629999999998,15.80638,15.43437,0.12312805619890874
5001,14591,1237658188386861851,19.29938,17.8068,16.899929999999998,16.421210000000002,16.1488,0.12706882128004723
5002,39987,1237667731268895230,18.5258,17.275170000000006,16.59665,16.20913,15.93984,0.11545344708437755
5003,58,1237648721227153520,19.33496,17.37292,16.37734,15.93154,15.6178,0.11620128822558416
5004,41551,1237667781777293611,19.23409,17.80163,16.9823,16.55218,16.235789999999998,0.12378649796495063
5005,25165,1237661417140977769,18.56522,17.5423,17.09328,16.861060000000002,16.7397,0.12833979078671268
5006,31552,1237665128561115359,19.06365,17.56597,16.67973,16.24085,15.90183,0.12476037759202244
5007,21146,1237661387080073234,19.66263,18.8716,18.56666,18.26608,18.29762,0.13315435285286606
5008,9238,1237652947991724169,19.19772,18.07054,17.544079999999994,17.1645,16.96765,0.1267131258746351
5009,5975,1237653650772000943,19.21772,18.08925,17.44797,17.05358,16.87639,0.13251772718370738
5010,45293,1237667783347012003,18.88874,17.98808,17.55415,17.1659,17.06474,0.1305145144565255
5011,37953,1237665371722809623,19.60002,18.31362,17.60591,17.18056,16.90404,0.1318075549026852
5012,16452,1237658300056142416,19.44139,18.17618,17.34337,16.90533,16.59555,0.14294380337857085
5013,31272,1237663463145996360,19.48421,18.44366,17.723670000000006,17.33459,17.08285,0.1648951061848835
5014,45187,1237668297673867272,19.22543,17.114320000000006,16.06624,15.63863,15.30242,0.11306317200889605
5015,42879,1237667536936698081,18.88429,17.723689999999994,17.12729,16.76321,16.542370000000002,0.12408277867464036
5016,10650,1237655494905692365,19.31933,17.391170000000002,16.363889999999998,15.92004,15.53364,0.1178495043824306
5017,24717,1237661387604492502,19.09817,17.83374,17.03933,16.630010000000002,16.31607,0.13582110839061368
5018,23766,1237659327104417886,19.62267,18.17159,17.3875,16.977970000000006,16.72043,0.13064301121864935
5019,12243,1237655744018383053,19.30178,18.18165,17.498839999999998,17.12191,16.82657,0.14421842466772652
5020,3625,1237655124483506344,19.02444,17.00154,15.98839,15.53727,15.17653,0.11452652176974777
5021,5752,1237655107292037219,18.69225,17.8159,17.47389,17.164479999999998,17.207320000000006,0.12117126172592171
5022,22704,1237660636525035642,18.95437,17.12143,16.19533,15.79731,15.4572,0.11352444782085555
5023,49181,1237674477050200149,19.13189,17.8488,17.26224,16.90464,16.71179,0.1201620921643259
5024,2629,1237651224636031225,19.5231,18.09492,17.41777,17.04415,16.81448,0.12199173705452779
5025,49808,1237667292120744118,19.27318,18.13313,17.579539999999998,17.19226,17.017329999999998,0.12626948581786931
5026,24131,1237662225675124895,18.77542,18.31899,18.13289,17.76282,17.83465,0.14778702095736074
5027,15152,1237658613590065204,19.47557,18.3602,17.59487,17.1793,16.96,0.14919162626368923
5028,29755,1237662302436524249,19.59852,19.22286,18.81004,18.60262,18.37641,0.24216292165021294
5029,30021,1237662341082185908,19.36012,18.42044,17.7974,17.36609,17.21453,0.14749413116281793
5030,28383,1237662662671073412,18.46841,17.91447,17.584529999999994,17.24014,17.27487,0.13280660978585795
5031,15396,1237658919068106904,18.78642,17.5281,16.80621,16.438470000000002,16.17432,0.12052821949967979
5032,11742,1237658203430912099,19.2205,17.93155,17.17297,16.78315,16.560129999999994,0.1292057819763929
5033,27000,1237661813884715135,19.05007,17.88093,17.28773,16.934160000000002,16.707810000000002,0.12795543322938313
5034,47283,1237671125378728089,18.81664,17.570829999999994,16.90147,16.55056,16.287979999999994,0.12177423027010058
5035,48518,1237671128587698302,19.60547,17.71258,16.72242,16.28718,15.91849,0.11550790961932791
5036,47206,1237671124837204072,19.8877,19.15375,18.75792,18.46663,18.34863,0.16858656848704426
5037,24375,1237662498389688478,19.29746,18.32196,17.78218,17.40404,17.25863,0.1359642863506552
5038,8146,1237655129842188377,18.89268,17.77686,17.09617,16.69104,16.476770000000002,0.12819715294401954
5039,2859,1237651273512059020,19.20335,17.90032,17.11467,16.69194,16.47137,0.14001153533674052
5040,45722,1237668623015870636,19.11586,18.02428,17.3784,17.04119,16.83488,0.13428689916759676
5041,16472,1237658300058960028,18.74021,18.16527,17.99758,17.63588,17.737460000000006,0.13800679045479108
5042,19372,1237658204510027935,18.49002,17.6558,17.30855,16.98033,16.948929999999994,0.11908959748370761
5043,12993,1237658206129946815,19.3161,18.37012,17.71165,17.3397,17.18192,0.15202055644778914
5044,40646,1237667293733126250,19.24714,18.02382,17.315,16.89569,16.695,0.13230770602502048
5045,4159,1237655107842932819,19.16792,18.064,17.46013,17.092679999999998,16.89215,0.13405451431776416
5046,23554,1237660958643388676,19.43709,17.49767,16.4612,16.023529999999994,15.67514,0.11609794672143421
5047,12340,1237656243318358273,19.6145,18.49942,17.84102,17.43317,17.22889,0.15625792265966018
5048,20407,1237661418209869908,18.07152,17.52373,17.35339,17.155739999999998,17.1321,0.14106038320408149
5049,28438,1237662662683853158,19.66494,18.46512,17.673470000000005,17.25153,17.01887,0.1504300031003445
5050,49884,1237664852574601366,18.93019,17.78041,17.188229999999994,16.81905,16.61996,0.12656941562382407
5051,47082,1237667733987131610,17.96813,16.97901,16.51785,16.2122,16.058629999999994,0.11692165139512825
5052,28990,1237664295828979971,19.50014,18.26311,17.57582,17.17998,16.92732,0.13537429392129435
5053,35787,1237665567146967116,19.23659,17.34398,16.317870000000006,15.85946,15.51399,0.1179376612140719
5054,10937,1237655126093988046,19.17916,17.87254,17.166539999999998,16.784570000000002,16.50706,0.13156360678850923
5055,37038,1237665548356550854,18.80628,17.7461,17.094479999999994,16.67742,16.43965,0.1298622477370697
5056,42147,1237667254001729662,19.02121,17.88368,17.30215,16.95459,16.76415,0.1242369746157506
5057,11065,1237655472358686958,19.31875,18.36814,18.01325,17.715889999999995,17.62164,0.13410899053464248
5058,44654,1237668272990323213,18.25736,16.853720000000006,16.17675,15.74479,15.46969,0.11372849518268473
5059,5255,1237654399699845233,18.51593,17.43477,16.91415,16.60445,16.3966,0.11501030219537352
5060,21915,1237661381704417397,18.90827,17.73613,17.145020000000002,16.76497,16.62848,0.1233581726384898
5061,39016,1237667736673910886,18.4296,16.738020000000002,15.86166,15.42291,15.110920000000002,0.11167603600333015
5062,33757,1237664880491233433,19.75454,19.27164,18.73199,18.30782,18.24839,0.17601800256421374
5063,25310,1237661873470046434,19.11603,18.489,18.13644,17.84176,17.866789999999995,0.14481901946733255
5064,35496,1237665230522089689,19.02143,17.62346,16.86729,16.35039,16.08403,0.12905223611495684
5065,22729,1237660636531851379,19.07875,17.8322,17.1301,16.69517,16.43318,0.12983696318584684
5066,18615,1237660765375430895,18.8931,16.89554,15.88028,15.4204,15.05023,0.11418021206880138
5067,24811,1237662300832071898,18.18365,16.9602,16.33636,15.97789,15.75861,0.11443950790304917
5068,20209,1237658424074699167,19.08743,18.08749,17.624000000000006,17.26987,17.17651,0.12366654417775616
5069,25742,1237661465447039172,18.67932,17.52419,16.59321,16.12001,15.841779999999998,0.12598246514216813
5070,24139,1237662225678073925,18.99784,18.15396,17.601770000000005,17.21722,17.128970000000002,0.13761213101229278
5071,17949,1237661382776389708,19.32071,17.4427,16.46397,16.02572,15.69911,0.11647471834567802
5072,41385,1237667324328345783,19.71305,17.94305,17.016779999999994,16.62876,16.32096,0.12019813514812784
5073,33333,1237665530637123674,19.52329,18.17276,17.421960000000002,16.94555,16.68259,0.13560960743263212
5074,17687,1237661136886628534,19.62465,18.99893,18.58026,18.22705,18.1306,0.1654875472394829
5075,12067,1237658200201101680,19.77936,18.9755,18.4566,18.09096,17.995820000000005,0.17149578924700182
5076,27305,1237662697032515785,19.31233,18.30976,17.73048,17.36638,17.160239999999998,0.13892799881042178
5077,14318,1237658492283519193,18.57455,17.35734,16.764770000000002,16.41607,16.167679999999994,0.11657256104300877
5078,30041,1237662341087494423,19.44015,18.39269,17.55461,17.10206,16.819570000000002,0.1929753738361238
5079,22271,1237661871330558067,19.48755,18.33847,17.82639,17.447789999999998,17.27361,0.12416442433076594
5080,42817,1237667536399106153,19.14607,17.31874,16.294970000000006,15.87326,15.50189,0.11563960232453853
5081,34118,1237665547825905819,19.03222,17.34676,16.47972,16.081129999999998,15.7726,0.11636270079137466
5082,17525,1237659325480567004,19.29177,18.26632,17.76643,17.450120000000002,17.38443,0.12359012929764558
5083,377,1237648705658486867,18.86189,17.58709,16.83933,16.42201,16.11845,0.130890485640421
5084,9070,1237655465379823744,19.38824,18.08446,17.33707,16.916829999999994,16.63638,0.12770617688169278
5085,48783,1237670964846526712,18.90191,17.71031,17.14957,16.82079,16.65576,0.12115845447619158
5086,21243,1237658425172885545,17.87431,16.794729999999998,16.181810000000002,15.7724,15.60142,0.11444005594439738
5087,33537,1237664130485321863,19.752270000000006,19.10213,18.40943,18.05818,17.93187,0.1950483839848247
5088,19320,1237658612517830776,19.37706,18.29353,17.8231,17.55397,17.45284,0.1254826245352526
5089,23489,1237661361833312361,19.34886,18.48601,18.17551,17.92458,17.87366,0.14072703729456235
5090,12472,1237657627915124903,19.33364,18.14284,17.48511,17.14552,16.9497,0.13224648632066346
5091,37917,1237665369580568611,18.76742,18.26404,18.07232,17.89935,17.96772,0.14905224552279203
5092,5372,1237651755090509976,19.31619,17.97709,17.29029,16.95954,16.69347,0.12193795968150138
5093,43355,1237667322720157825,19.44596,18.17851,17.48941,17.1272,16.84439,0.13156416415212172
5094,29330,1237662337326645292,18.14973,17.400679999999998,17.11583,16.79143,16.76679,0.1167749774809116
5095,24280,1237662193996202099,19.26567,18.0483,17.46856,17.105339999999998,16.879360000000002,0.12559169438093962
5096,12619,1237658492816130060,18.27423,17.24705,16.595229999999994,16.16842,15.94106,0.11677048293592335
5097,37864,1237667109034131913,19.49586,18.27126,17.74371,17.41389,17.22054,0.11920103612085485
5098,46649,1237670956788285536,18.4955,17.5785,17.20575,16.86339,16.7974,0.11935979972206175
5099,14873,1237657628979036522,19.06195,17.786089999999994,17.04451,16.6807,16.36973,0.13694363295438863
5100,18428,1237658206113104057,19.21384,17.28547,16.2871,15.81916,15.45799,0.11651428355302626
5101,16683,1237660584978743384,19.19282,17.89714,17.12986,16.69399,16.40392,0.1372088324453627
5102,23480,1237661361305616598,18.97843,17.76799,17.181729999999998,16.84235,16.64745,0.12337507152290621
5103,28139,1237662307271377194,19.96108,19.19806,18.66756,18.32133,18.301,0.17175774593275686
5104,9186,1237655463246233741,19.30405,18.22056,17.593320000000006,17.14421,16.94933,0.139505022497102
5105,21531,1237661433772376192,18.92634,17.099339999999998,16.119139999999998,15.699979999999998,15.352429999999998,0.11306317200889605
5106,48918,1237667212139036764,19.75439,17.89789,16.92451,16.530839999999998,16.175910000000002,0.11726115028494762
5107,15621,1237658424638046263,18.37609,17.42257,17.07382,16.7987,16.69239,0.1167749774809116
5108,1073,1237651249874075884,19.00658,17.18359,16.20575,15.71859,15.33628,0.11464883360245597
5109,22728,1237660636531589241,19.0464,17.59785,16.82364,16.418110000000002,16.16924,0.12126471144798122
5110,37026,1237665548352618622,18.82177,17.5753,16.830189999999998,16.410220000000002,16.15073,0.1271935203626432
5111,10274,1237655349967454394,18.56771,17.284589999999998,16.689870000000006,16.34253,16.17561,0.11369812128477888
5112,8662,1237657606957302036,19.4341,18.32548,17.486929999999994,17.04091,16.70695,0.17312594147535387
5113,16615,1237660582835978322,19.75396,19.07939,18.64067,18.31037,18.23309,0.15301084878824528
5114,2746,1237651538719014997,19.22351,17.6255,16.707079999999998,16.26042,15.93301,0.1226152432826148
5115,10888,1237657628967961004,19.51536,18.29417,17.606070000000006,17.206670000000006,16.991989999999998,0.13369269063344194
5116,30209,1237664285095231844,19.07398,16.968,15.96674,15.54096,15.19633,0.11238266156545841
5117,1124,1237651249891967130,18.7719,17.715339999999994,17.10616,16.789360000000002,16.61438,0.12319268016912958
5118,12943,1237659119868969070,18.95958,17.86236,17.12537,16.71738,16.46856,0.13038156238584683
5119,48445,1237667911673381057,19.4144,17.8844,17.01481,16.61112,16.29508,0.12380824395869701
5120,44281,1237667541753069745,19.16597,17.33345,16.34085,15.92824,15.58791,0.11552930732035743
5121,30884,1237664668973596846,18.79043,17.703470000000006,17.083920000000006,16.67328,16.46795,0.12468331980223718
5122,4386,1237652946382291057,19.20174,17.75096,17.152060000000002,16.80305,16.5873,0.11876788387536635
5123,32492,1237665331462209638,18.97321,17.29103,16.39795,15.98553,15.63998,0.11436439039947394
5124,9636,1237655746706014518,18.99576,17.92511,17.37821,17.01857,16.86243,0.1232657665238421
5125,37642,1237664852040679480,19.70152,18.29671,17.45911,17.036260000000002,16.70751,0.13496682196842688
5126,1458,1237651252020838630,18.69276,16.88751,16.01784,15.55852,15.213070000000002,0.1141795253176857
5127,10615,1237655493294424240,18.95157,18.043470000000006,17.63826,17.350939999999998,17.247329999999998,0.12747525887767483
5128,24868,1237661385992568974,18.76852,16.93921,16.0345,15.65082,15.351720000000002,0.11298717361975742
5129,2486,1237652629094924341,19.1952,17.98537,17.366329999999998,17.00585,16.78289,0.1270963976697743
